scenarioId,flow,itemId,voiceId,exposureType,equipmentState,sequenceOrder,cueKeys,scripts,assetCount,estimatedSpeechMs,interAssetGapAssumptionMs,estimatedTotalMs,countdownStartsAtMs,audibleGoAtMs,budgetClass,targetMs,hardMaxMs,passesTarget,passesHardMax,notes
training-heel-raise-supported-first-use-cold-equipment-gap0,training,heel-raise-supported,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2;safe-support-first-v2,"You're in position. Stay there.;Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.;Keep sturdy support within easy reach.",4,12840,0,12840,14840,17840,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-heel-raise-supported-first-use-cold-equipment-gap100,training,heel-raise-supported,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2;safe-support-first-v2,"You're in position. Stay there.;Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.;Keep sturdy support within easy reach.",4,12840,100,13140,15140,18140,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-heel-raise-supported-first-use-cold-equipment-gap250,training,heel-raise-supported,clara,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2;safe-support-first-v2,"You're in position. Stay there.;Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.;Keep sturdy support within easy reach.",4,12840,250,13590,15590,18590,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-heel-raise-supported-first-use-cold-equipment-gap0,training,heel-raise-supported,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2;safe-support-first-v2,"You're in position. Stay there.;Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.;Keep sturdy support within easy reach.",4,12530,0,12530,14530,17530,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-heel-raise-supported-first-use-cold-equipment-gap100,training,heel-raise-supported,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2;safe-support-first-v2,"You're in position. Stay there.;Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.;Keep sturdy support within easy reach.",4,12530,100,12830,14830,17830,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-heel-raise-supported-first-use-cold-equipment-gap250,training,heel-raise-supported,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3;4,framing-ready-v2;ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2;safe-support-first-v2,"You're in position. Stay there.;Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.;Keep sturdy support within easy reach.",4,12530,250,13280,15280,18280,ordinary_first_use_pre_countdown,12000,16000,false,true,Complete pre-countdown sequence with family de-duplication.
training-heel-raise-supported-first-use-warm-equipment-gap0,training,heel-raise-supported,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2,"You're in position. Stay there.;Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.",3,10260,0,10260,12260,15260,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-heel-raise-supported-first-use-warm-equipment-gap100,training,heel-raise-supported,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2,"You're in position. Stay there.;Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.",3,10260,100,10460,12460,15460,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-heel-raise-supported-first-use-warm-equipment-gap250,training,heel-raise-supported,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2,"You're in position. Stay there.;Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.",3,10260,250,10760,12760,15760,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-heel-raise-supported-first-use-warm-equipment-gap0,training,heel-raise-supported,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2,"You're in position. Stay there.;Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.",3,10010,0,10010,12010,15010,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-heel-raise-supported-first-use-warm-equipment-gap100,training,heel-raise-supported,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2,"You're in position. Stay there.;Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.",3,10010,100,10210,12210,15210,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-heel-raise-supported-first-use-warm-equipment-gap250,training,heel-raise-supported,marcus,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2,"You're in position. Stay there.;Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.",3,10010,250,10510,12510,15510,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-heel-raise-supported-later-set-gap0,training,heel-raise-supported,clara,later_set,family_warning_already_heard,1;2,ex-heel-raise-supported-next-v2;target-heel-raise-supported-v2,Supported heel raise.;Aim for fifteen reps.,2,3360,0,3360,5360,8360,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-heel-raise-supported-later-set-gap100,training,heel-raise-supported,clara,later_set,family_warning_already_heard,1;2,ex-heel-raise-supported-next-v2;target-heel-raise-supported-v2,Supported heel raise.;Aim for fifteen reps.,2,3360,100,3460,5460,8460,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-heel-raise-supported-later-set-gap250,training,heel-raise-supported,clara,later_set,family_warning_already_heard,1;2,ex-heel-raise-supported-next-v2;target-heel-raise-supported-v2,Supported heel raise.;Aim for fifteen reps.,2,3360,250,3610,5610,8610,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-heel-raise-supported-later-set-gap0,training,heel-raise-supported,marcus,later_set,family_warning_already_heard,1;2,ex-heel-raise-supported-next-v2;target-heel-raise-supported-v2,Supported heel raise.;Aim for fifteen reps.,2,3290,0,3290,5290,8290,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-heel-raise-supported-later-set-gap100,training,heel-raise-supported,marcus,later_set,family_warning_already_heard,1;2,ex-heel-raise-supported-next-v2;target-heel-raise-supported-v2,Supported heel raise.;Aim for fifteen reps.,2,3290,100,3390,5390,8390,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-heel-raise-supported-later-set-gap250,training,heel-raise-supported,marcus,later_set,family_warning_already_heard,1;2,ex-heel-raise-supported-next-v2;target-heel-raise-supported-v2,Supported heel raise.;Aim for fifteen reps.,2,3290,250,3540,5540,8540,later_set_reminder,4000,6000,true,true,Later-set sequence does not repeat equipment safety.
training-heel-raise-supported-repeat-instructions-gap0,training,heel-raise-supported,clara,repeat_instructions,state_current,1;2,ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2,"Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.",2,8040,0,8040,10040,13040,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-heel-raise-supported-repeat-instructions-gap100,training,heel-raise-supported,clara,repeat_instructions,state_current,1;2,ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2,"Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.",2,8040,100,8140,10140,13140,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-heel-raise-supported-repeat-instructions-gap250,training,heel-raise-supported,clara,repeat_instructions,state_current,1;2,ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2,"Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.",2,8040,250,8290,10290,13290,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-heel-raise-supported-repeat-instructions-gap0,training,heel-raise-supported,marcus,repeat_instructions,state_current,1;2,ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2,"Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.",2,7840,0,7840,9840,12840,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-heel-raise-supported-repeat-instructions-gap100,training,heel-raise-supported,marcus,repeat_instructions,state_current,1;2,ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2,"Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.",2,7840,100,7940,9940,12940,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-heel-raise-supported-repeat-instructions-gap250,training,heel-raise-supported,marcus,repeat_instructions,state_current,1;2,ex-heel-raise-supported-first-v2;target-heel-raise-supported-v2,"Supported heel raise. Fingertips near support. Rise onto the balls of your feet, then lower slowly.;Aim for fifteen reps.",2,7840,250,8090,10090,13090,repeat_instructions,10000,14000,true,true,Explicit Repeat control path.
training-hip-hinge-free-first-use-cold-equipment-gap0,training,hip-hinge-free,clara,first_occurrence,family_warning_not_yet_heard,1;2;3,framing-ready-v2;ex-hip-hinge-free-first-v2;target-hip-hinge-free-v2,"You're in position. Stay there.;Hip hinge. Feet under hips. Send hips back with a long spine, then stand tall.;Aim for twelve reps.",3,9900,0,9900,11900,14900,ordinary_first_use_pre_countdown,12000,16000,true,true,Complete pre-countdown sequence with family de-duplication.
training-hip-hinge-free-first-use-cold-equipment-gap100,training,hip-hinge-free,clara,first_occurrence,family_warning_not_yet_heard,1;2;3,framing-ready-v2;ex-hip-hinge-free-first-v2;target-hip-hinge-free-v2,"You're in position. Stay there.;Hip hinge. Feet under hips. Send hips back with a long spine, then stand tall.;Aim for twelve reps.",3,9900,100,10100,12100,15100,ordinary_first_use_pre_countdown,12000,16000,true,true,Complete pre-countdown sequence with family de-duplication.
training-hip-hinge-free-first-use-cold-equipment-gap250,training,hip-hinge-free,clara,first_occurrence,family_warning_not_yet_heard,1;2;3,framing-ready-v2;ex-hip-hinge-free-first-v2;target-hip-hinge-free-v2,"You're in position. Stay there.;Hip hinge. Feet under hips. Send hips back with a long spine, then stand tall.;Aim for twelve reps.",3,9900,250,10400,12400,15400,ordinary_first_use_pre_countdown,12000,16000,true,true,Complete pre-countdown sequence with family de-duplication.
training-hip-hinge-free-first-use-cold-equipment-gap0,training,hip-hinge-free,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3,framing-ready-v2;ex-hip-hinge-free-first-v2;target-hip-hinge-free-v2,"You're in position. Stay there.;Hip hinge. Feet under hips. Send hips back with a long spine, then stand tall.;Aim for twelve reps.",3,9660,0,9660,11660,14660,ordinary_first_use_pre_countdown,12000,16000,true,true,Complete pre-countdown sequence with family de-duplication.
training-hip-hinge-free-first-use-cold-equipment-gap100,training,hip-hinge-free,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3,framing-ready-v2;ex-hip-hinge-free-first-v2;target-hip-hinge-free-v2,"You're in position. Stay there.;Hip hinge. Feet under hips. Send hips back with a long spine, then stand tall.;Aim for twelve reps.",3,9660,100,9860,11860,14860,ordinary_first_use_pre_countdown,12000,16000,true,true,Complete pre-countdown sequence with family de-duplication.
training-hip-hinge-free-first-use-cold-equipment-gap250,training,hip-hinge-free,marcus,first_occurrence,family_warning_not_yet_heard,1;2;3,framing-ready-v2;ex-hip-hinge-free-first-v2;target-hip-hinge-free-v2,"You're in position. Stay there.;Hip hinge. Feet under hips. Send hips back with a long spine, then stand tall.;Aim for twelve reps.",3,9660,250,10160,12160,15160,ordinary_first_use_pre_countdown,12000,16000,true,true,Complete pre-countdown sequence with family de-duplication.
training-hip-hinge-free-first-use-warm-equipment-gap0,training,hip-hinge-free,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-hip-hinge-free-first-v2;target-hip-hinge-free-v2,"You're in position. Stay there.;Hip hinge. Feet under hips. Send hips back with a long spine, then stand tall.;Aim for twelve reps.",3,9900,0,9900,11900,14900,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
training-hip-hinge-free-first-use-warm-equipment-gap100,training,hip-hinge-free,clara,first_occurrence,family_warning_already_heard,1;2;3,framing-ready-v2;ex-hip-hinge-free-first-v2;target-hip-hinge-free-v2,"You're in position. Stay there.;Hip hinge. Feet under hips. Send hips back with a long spine, then stand tall.;Aim for twelve reps.",3,9900,100,10100,12100,15100,ordinary_first_use_pre_countdown,12000,16000,true,true,First-use after relevant equipment family warning has already been heard.
