physicalCueKey,logicalCueKeys,voiceId,path,exists,sha256,durationMs,fileSizeBytes,sampleRateHz,channels,manifestRegistered,verifyAudioCovered,metadataStatus,fingerprintStatus,decodeStatus,classification,notes
num-40,,clara,assets/audio/voice/clara/num-40.mp3,true,ba443e9583bd6c0f29ec9e0aed86fe8f20026798c549247990ffc0c1df04eff6,975,16762,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-5,,clara,assets/audio/voice/clara/num-5.mp3,true,92d9b27f4274c70d44d1f981c4ee7a26d0d63d540a9662c7ce96415b69d50bef,604,10911,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-6,,clara,assets/audio/voice/clara/num-6.mp3,true,6138f2acd2a05aa030ebbba48ce3c91b57b527a8cece3f279a2425260c737190,789,13836,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-7,,clara,assets/audio/voice/clara/num-7.mp3,true,2cd9e1de4603c898da6f54edbe6ffaf4158b3fdde2d222edf740fe9fb0f76d09,836,14254,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-8,,clara,assets/audio/voice/clara/num-8.mp3,true,de8afa49444c5e4c6ad68a5b0807335cfdbfd81cbd187808cc09aa94b9313815,789,13836,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
num-9,,clara,assets/audio/voice/clara/num-9.mp3,true,5aef5f72e933bea883d530e0a91abc1a76e96a85e5427c22ed21600ab3460b8b,697,12164,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
open-your-eyes,open-your-eyes,clara,assets/audio/voice/clara/open-your-eyes.mp3,true,21246a70dcff398c5351212df3ab99978c2a0a9f62c0dc10ba19acb64dee6924,1672,27629,44100,1,true,false,not_required_legacy,not_required_legacy,ok,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
paused-v21,paused-v21,clara,assets/audio/voice/clara/paused-v21.mp3,true,bc80e46a6dbac4e8b84b5c41857499d18651a9956227ccab6d4c07b3b4e1a039,975,16762,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
relax-arm,,clara,assets/audio/voice/clara/relax-arm.mp3,true,a4f739dc7aa3de39857dff4c6bc262c006924a5b4a60e15eaf86b73f1cec645f,2554,41839,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
rest-now-v21,rest-now-v21,clara,assets/audio/voice/clara/rest-now-v21.mp3,true,048802ec9791755480cecf26ddf48f81d020c981b760608a951bccb47f305ef9,1068,18016,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
rest-now,,clara,assets/audio/voice/clara/rest-now.mp3,true,776c6106a5d18c502ac54c8aebbee9ad649ab970d63a814aef5438ad4d208100,1625,27211,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
resuming-v21,resuming-v21,clara,assets/audio/voice/clara/resuming-v21.mp3,true,8fb200cec4ac878a69f27f37104c8e7f7934443bbaf56260a8db712caec8671b,1022,17598,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
retry-v21,retry-v21,clara,assets/audio/voice/clara/retry-v21.mp3,true,a4ee75df0eb03b8d6097203761cc7fc920d19603e5a8d62dfd24e320c608a8ef,1347,22613,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,physical_ready_exact_pair,Measured from current task-start physical corpus.
safe-session-start-v21,safe-session-start-v21,clara,assets/audio/voice/clara/safe-session-start-v21.mp3,true,5318a7395cb74ec6bf0ea8ef429064e9a9327165f3df14f0f724e42a38eb93fd,5201,84471,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
session-complete-v21,session-complete-v21,clara,assets/audio/voice/clara/session-complete-v21.mp3,true,c2282435e15a1687258fed25704018831927a0385f16c00cc1437e2265de48e5,1347,22613,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
session-complete,,clara,assets/audio/voice/clara/session-complete.mp3,true,3e69592788ee7cbab47e71403b3911cb4b740c2e9bcf69391515e57720b9e72a,5062,81964,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
set-complete-v21,set-complete-v21,clara,assets/audio/voice/clara/set-complete-v21.mp3,true,d0db2fe71c155b6bb143aac9910dcdfe807dbe27ba28c09cbae9cc9b627fc1ab,1207,20524,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
set-done,,clara,assets/audio/voice/clara/set-done.mp3,true,d49037ba2eef2799930aacd9fb2ea8a124e02820d8a3d0691cc50e52a3b8cc4e,1068,18016,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
setup-back-v21,setup-back-v21,clara,assets/audio/voice/clara/setup-back-v21.mp3,true,145711ecaeca364b50949135a3470b47a7b84bde8d898d9b489dcddeb42a4402,1579,26375,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
setup-center-v21,setup-center-v21,clara,assets/audio/voice/clara/setup-center-v21.mp3,true,a4f2872f849f4a9a0a3ddc5a66e95a14680da3a68fba2737677865685740ff57,1718,28465,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
setup-clearer-view-v21,setup-clearer-view-v21,clara,assets/audio/voice/clara/setup-clearer-view-v21.mp3,true,e87332ba13686dcce796cdc3bf8f3998a46886f0b1f778f302662aad64f3c573,3669,59812,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
setup-closer-v21,setup-closer-v21,clara,assets/audio/voice/clara/setup-closer-v21.mp3,true,da21bf5f6f1c71401707b73c7ef0ea9e7b91334d7dc0e5df06ba931d8635a244,1393,23449,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
setup-enter-view-v21,setup-enter-view-v21,clara,assets/audio/voice/clara/setup-enter-view-v21.mp3,true,704a21f7b8fc2a3c4a5f39391a7cf13e566e08cc514b6c99cb704b12058a4dc3,2694,44347,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
setup-hold-still-v21,setup-hold-still-v21,clara,assets/audio/voice/clara/setup-hold-still-v21.mp3,true,485f3a3e8cfc4828cc68d06fc2168ae3362633f19e0d7acbf5844b371452e75c,1672,27629,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
setup-light-v21,setup-light-v21,clara,assets/audio/voice/clara/setup-light-v21.mp3,true,2262ff562c9a74dc9646d05b81823acd43f75659f39b71a638a7b45ced231fa1,1718,28465,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
shoulder-intro,,clara,assets/audio/voice/clara/shoulder-intro.mp3,true,383f3a6ba9b9fceceb283e51dc836ead7c611670138764aec10494ddcbb4d518,6780,109549,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
shoulder-setup,,clara,assets/audio/voice/clara/shoulder-setup.mp3,true,a232043e57a0cacbcbb83499836e1fce2a8c062834373ac3610e542ab2133698,7059,114146,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
side-calf-left-back-v21,side-calf-left-back-v21,clara,assets/audio/voice/clara/side-calf-left-back-v21.mp3,true,f0724da11f019a5b131e9a52d15d910a8da8fe5f20b709dff449e346cf29ebdf,2368,38914,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-calf-right-back-v21,side-calf-right-back-v21,clara,assets/audio/voice/clara/side-calf-right-back-v21.mp3,true,dfb3beac8e499ccf817ff6e3cd509f851e9f093f8fc62b071e48e87ef4279e0d,2461,40586,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-hamstring-left-extended-v21,side-hamstring-left-extended-v21,clara,assets/audio/voice/clara/side-hamstring-left-extended-v21.mp3,true,62458a6e0c30bf45c0353c99ca274ed7357dd0467e157b92e4da3e7f48d2f07d,2461,40586,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-hamstring-right-extended-v21,side-hamstring-right-extended-v21,clara,assets/audio/voice/clara/side-hamstring-right-extended-v21.mp3,true,ab518c6e9755870123fe47c68c1975640f1a856debf16b263db25815bec3f7b0,2461,40586,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-hip-flexor-left-back-v21,side-hip-flexor-left-back-v21,clara,assets/audio/voice/clara/side-hip-flexor-left-back-v21.mp3,true,c1411ba96f8ae1b353f69c857b10c9a8871c398be089cef2703636034e3dc76e,3390,55214,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-hip-flexor-right-back-v21,side-hip-flexor-right-back-v21,clara,assets/audio/voice/clara/side-hip-flexor-right-back-v21.mp3,true,003407997a29a8a3bc3d999ede0e966c5cd0d70b3dcc63c67dbbea78e69db330,3715,60648,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-single-leg-left-v21,side-single-leg-left-v21,clara,assets/audio/voice/clara/side-single-leg-left-v21.mp3,true,65dac428d4cea6905446c8fa0ef600a45ec424e51d8c534f758780455fc5eaaf,3529,57722,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-single-leg-right-v21,side-single-leg-right-v21,clara,assets/audio/voice/clara/side-single-leg-right-v21.mp3,true,5e60aac629f107aab4b55ac43add69d625837028fc6e8c9f47cc54267e548c70,3576,58140,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-split-squat-left-forward-v21,side-split-squat-left-forward-v21,clara,assets/audio/voice/clara/side-split-squat-left-forward-v21.mp3,true,154904c14ddf8729c28488abc1613351dce9b478025c61702b247d28f010c022,2508,41004,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-split-squat-right-forward-v21,side-split-squat-right-forward-v21,clara,assets/audio/voice/clara/side-split-squat-right-forward-v21.mp3,true,25a8153f8d180c4537677cad56f27086caa12e9ac7595d71379d9c38c6d1c360,2647,43511,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-tandem-left-front-v21,side-tandem-left-front-v21,clara,assets/audio/voice/clara/side-tandem-left-front-v21.mp3,true,7d43b1a0f0997fa525e8f280ce2292700c0a6f169701696b177100727f034612,2415,39750,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
side-tandem-right-front-v21,side-tandem-right-front-v21,clara,assets/audio/voice/clara/side-tandem-right-front-v21.mp3,true,efe52c9c40281baf91dce12536056364e70a085c0866d93fa4a422d8aab0bcf0,2694,44347,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
stand-tall,,clara,assets/audio/voice/clara/stand-tall.mp3,true,c015fa99a770a24b335b79195ac615143259ec412fcdf26d1cf070b196121461,2926,47691,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
stands-suffix,,clara,assets/audio/voice/clara/stands-suffix.mp3,true,7d8e1cab94cf5736e729a3b443e165f5da93c39776b05760a0dfa87ed1dcee2c,1718,28465,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
step-back,,clara,assets/audio/voice/clara/step-back.mp3,true,ddb216e9cb40700a0c0c1db1cac1003940ce047a5958466e68475c2fd9a3042c,1393,23449,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
step-closer,,clara,assets/audio/voice/clara/step-closer.mp3,true,8fcd2d94d396dba7f3a160b41d32b0d3b6a4817aafdfca53a0e51ca6ec97d21b,1718,28465,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
step-into-frame,,clara,assets/audio/voice/clara/step-into-frame.mp3,true,5db89a05890b79d9016f755ed2beaeccf1284159010b7e9b9823104628b3862b,3483,56886,44100,1,true,false,not_required_legacy,not_required_legacy,ok,legacy_only,Measured from current task-start physical corpus.
step-up-next-left-v21,step-up-next-left-v21,clara,assets/audio/voice/clara/step-up-next-left-v21.mp3,true,7b6f5aaf061242283b8a06e5788475402b0ae58fd2861c26236506aa34ca8fe8,2183,35988,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
step-up-next-right-v21,step-up-next-right-v21,clara,assets/audio/voice/clara/step-up-next-right-v21.mp3,true,5e6e7abb7e2734bed5f51135559108710423c1c57bd6df2dea18c93c3fb8a137,2183,35988,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
step-up-start-left-v21,step-up-start-left-v21,clara,assets/audio/voice/clara/step-up-start-left-v21.mp3,true,ec55d952b336cb60338dfcdc38733415848b906f166222035b0fa2b539d094f1,1533,25539,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
step-up-start-right-v21,step-up-start-right-v21,clara,assets/audio/voice/clara/step-up-start-right-v21.mp3,true,70b04b1dfe3baed09f1bc040eb794f9560c0e849c1a29b88c315e474066b3bd2,1579,26375,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
step-up-wrong-left-v21,step-up-wrong-left-v21,clara,assets/audio/voice/clara/step-up-wrong-left-v21.mp3,true,4e52dbf8c99e3dc48ed476184aaaf759519ea2f47a372c8130b1483feb53f428,2926,47691,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
step-up-wrong-right-v21,step-up-wrong-right-v21,clara,assets/audio/voice/clara/step-up-wrong-right-v21.mp3,true,3f5ea2f8202c19bd332782213391d4f7974f4ed6ee5709bd9203a767b37825ab,2972,48527,44100,1,true,true,current_generated_metadata,current,ok,physical_ready_exact_pair,Generated Voice V2.1 asset measured from current disk bytes.
step_clear_dry_area,,clara,assets/audio/voice/clara/step_clear_dry_area.mp3,true,1c5406f94106025cc4611b898d25978db64aca3d153bcabcffe70fccb765206e,3111,51035,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
step_controlled_return,,clara,assets/audio/voice/clara/step_controlled_return.mp3,true,787e1fa9e36acf6f86c1eabb5c972926087d1a07a473991c9e66c0e2bf8c5448,3483,56886,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
step_fixed_support_nearby,,clara,assets/audio/voice/clara/step_fixed_support_nearby.mp3,true,9b85326f54f50a4dd8765b272433a9652b6c34f2e13da432737f07245d3f6637,4551,74022,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
step_phone_out_of_path,,clara,assets/audio/voice/clara/step_phone_out_of_path.mp3,true,74ad51098b96d57750b5df83224aef3d5f06eb0e189cf44b1a148dae5f963f90,2972,48527,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
step_stop_if_unstable,,clara,assets/audio/voice/clara/step_stop_if_unstable.mp3,true,3a084a2e0d1ceecb1ab84b659ddfa96d70207dfd6d4f0b5c83acd1a3db68ab84,4876,79038,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
step_use_low_stable_step,,clara,assets/audio/voice/clara/step_use_low_stable_step.mp3,true,53823043f61e4cea5dbc762ab2692c743f8dec59037c65598002be1fe09b2313,2926,47691,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
support_keep_support_within_reach,,clara,assets/audio/voice/clara/support_keep_support_within_reach.mp3,true,626ed92da17960a646a25dd77251a5353b17c5497ff02a24c52f43be94c97d5a,2786,45601,44100,1,true,true,covered_by_required_audio_metadata,verified_by_verify_audio,ok,legacy_only,Measured from current task-start physical corpus.
