scenarioId,variantId,voiceId,latencyProfile,eventIndex,eventId,controllerStateBefore,controllerStateAfter,eventScheduledAtMs,speakCalledAtMs,cueKeys,incomingPriority,voiceBusyBefore,currentPriority,audibleStartEstimatedAtMs,assetDurationMs,sequenceDurationMs,playbackEndEstimatedAtMs,completionCallbackAtMs,measurementStartsAtMs,measurementEndsAtMs,stateExitAtMs,outcome,timingMarginMs,staleAfterStateExit,userImpact,confidence,notes
"balance_full_hold_ceiling","balance_full_hold_ceiling:marcus:L0:default","marcus","L0","205","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","0","4412","4412","4412","4412","0","","","played_fully","-4412","false","","confirmed_deterministic_model",""
"balance_full_hold_ceiling","balance_full_hold_ceiling:marcus:L0:default","marcus","L0","206","balance_section_complete_ceiling","balance_trial","shoulder_setup","45000","45000","mpv2_balance_full_hold;mpv2_balance_complete","70","false","","45000","3483","3483","48483","48483","","45000","","played_fully","","false","","confirmed_deterministic_model",""
"balance_full_hold_ceiling","balance_full_hold_ceiling:marcus:L100:default","marcus","L100","207","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","100","4412","4612","4512","4612","0","","","played_fully","-4512","false","","confirmed_deterministic_model",""
"balance_full_hold_ceiling","balance_full_hold_ceiling:marcus:L100:default","marcus","L100","208","balance_section_complete_ceiling","balance_trial","shoulder_setup","45000","45000","mpv2_balance_full_hold;mpv2_balance_complete","70","false","","45100","3483","3883","48783","48883","","45000","","played_fully","","false","","confirmed_deterministic_model",""
"balance_full_hold_ceiling","balance_full_hold_ceiling:marcus:L250:default","marcus","L250","209","balance_lift_detected_to_trial","balance_ready","balance_trial","0","0","mpv2_balance_attempt_start","60","false","","250","4412","4912","4662","4912","0","","","played_fully","-4662","false","","confirmed_deterministic_model",""
"balance_full_hold_ceiling","balance_full_hold_ceiling:marcus:L250:default","marcus","L250","210","balance_section_complete_ceiling","balance_trial","shoulder_setup","45000","45000","mpv2_balance_full_hold;mpv2_balance_complete","70","false","","45250","3483","4483","49233","49483","","45000","","played_fully","","false","","confirmed_deterministic_model",""
"balance_use_best","balance_use_best:clara:L0:default","clara","L0","211","balance_valid_trial_to_rest","balance_trial","balance_rest","0","0","mpv2_balance_attempt_saved;mpv2_balance_rest","70","false","","0","5573","5573","5573","5573","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_use_best","balance_use_best:clara:L0:default","clara","L0","212","balance_user_accepted_best","balance_rest","shoulder_setup","0","0","mpv2_balance_use_best;mpv2_balance_complete","70","true","70","","","","","","","","","dropped_equal_priority","","false","incoming cue not heard because the channel is busy","confirmed_deterministic_model","Use-best action is available while rest narration may still be playing."
"balance_use_best","balance_use_best:clara:L100:default","clara","L100","213","balance_valid_trial_to_rest","balance_trial","balance_rest","0","0","mpv2_balance_attempt_saved;mpv2_balance_rest","70","false","","100","5573","5973","5873","5973","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_use_best","balance_use_best:clara:L100:default","clara","L100","214","balance_user_accepted_best","balance_rest","shoulder_setup","0","0","mpv2_balance_use_best;mpv2_balance_complete","70","true","70","","","","","","","","","dropped_equal_priority","","false","incoming cue not heard because the channel is busy","confirmed_deterministic_model","Use-best action is available while rest narration may still be playing."
"balance_use_best","balance_use_best:clara:L250:default","clara","L250","215","balance_valid_trial_to_rest","balance_trial","balance_rest","0","0","mpv2_balance_attempt_saved;mpv2_balance_rest","70","false","","250","5573","6573","6323","6573","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_use_best","balance_use_best:clara:L250:default","clara","L250","216","balance_user_accepted_best","balance_rest","shoulder_setup","0","0","mpv2_balance_use_best;mpv2_balance_complete","70","true","70","","","","","","","","","dropped_equal_priority","","false","incoming cue not heard because the channel is busy","confirmed_deterministic_model","Use-best action is available while rest narration may still be playing."
"balance_use_best","balance_use_best:marcus:L0:default","marcus","L0","217","balance_valid_trial_to_rest","balance_trial","balance_rest","0","0","mpv2_balance_attempt_saved;mpv2_balance_rest","70","false","","0","5573","5573","5573","5573","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_use_best","balance_use_best:marcus:L0:default","marcus","L0","218","balance_user_accepted_best","balance_rest","shoulder_setup","0","0","mpv2_balance_use_best;mpv2_balance_complete","70","true","70","","","","","","","","","dropped_equal_priority","","false","incoming cue not heard because the channel is busy","confirmed_deterministic_model","Use-best action is available while rest narration may still be playing."
"balance_use_best","balance_use_best:marcus:L100:default","marcus","L100","219","balance_valid_trial_to_rest","balance_trial","balance_rest","0","0","mpv2_balance_attempt_saved;mpv2_balance_rest","70","false","","100","5573","5973","5873","5973","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_use_best","balance_use_best:marcus:L100:default","marcus","L100","220","balance_user_accepted_best","balance_rest","shoulder_setup","0","0","mpv2_balance_use_best;mpv2_balance_complete","70","true","70","","","","","","","","","dropped_equal_priority","","false","incoming cue not heard because the channel is busy","confirmed_deterministic_model","Use-best action is available while rest narration may still be playing."
"balance_use_best","balance_use_best:marcus:L250:default","marcus","L250","221","balance_valid_trial_to_rest","balance_trial","balance_rest","0","0","mpv2_balance_attempt_saved;mpv2_balance_rest","70","false","","250","5573","6573","6323","6573","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_use_best","balance_use_best:marcus:L250:default","marcus","L250","222","balance_user_accepted_best","balance_rest","shoulder_setup","0","0","mpv2_balance_use_best;mpv2_balance_complete","70","true","70","","","","","","","","","dropped_equal_priority","","false","incoming cue not heard because the channel is busy","confirmed_deterministic_model","Use-best action is available while rest narration may still be playing."
"balance_default_ready_after_60","balance_default_ready_after_60:clara:L0:default","clara","L0","223","balance_valid_trial_to_rest","balance_trial","balance_rest","0","0","mpv2_balance_attempt_saved;mpv2_balance_rest","70","false","","0","5573","5573","5573","5573","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_default_ready_after_60","balance_default_ready_after_60:clara:L0:default","clara","L0","224","balance_default_rest_elapsed","balance_rest","balance_ready","60000","60000","mpv2_balance_ready_after_60","70","false","","60000","1811","1811","61811","61811","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_default_ready_after_60","balance_default_ready_after_60:clara:L100:default","clara","L100","225","balance_valid_trial_to_rest","balance_trial","balance_rest","0","0","mpv2_balance_attempt_saved;mpv2_balance_rest","70","false","","100","5573","5973","5873","5973","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_default_ready_after_60","balance_default_ready_after_60:clara:L100:default","clara","L100","226","balance_default_rest_elapsed","balance_rest","balance_ready","60000","60000","mpv2_balance_ready_after_60","70","false","","60100","1811","2011","61911","62011","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_default_ready_after_60","balance_default_ready_after_60:clara:L250:default","clara","L250","227","balance_valid_trial_to_rest","balance_trial","balance_rest","0","0","mpv2_balance_attempt_saved;mpv2_balance_rest","70","false","","250","5573","6573","6323","6573","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_default_ready_after_60","balance_default_ready_after_60:clara:L250:default","clara","L250","228","balance_default_rest_elapsed","balance_rest","balance_ready","60000","60000","mpv2_balance_ready_after_60","70","false","","60250","1811","2311","62061","62311","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_default_ready_after_60","balance_default_ready_after_60:marcus:L0:default","marcus","L0","229","balance_valid_trial_to_rest","balance_trial","balance_rest","0","0","mpv2_balance_attempt_saved;mpv2_balance_rest","70","false","","0","5573","5573","5573","5573","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_default_ready_after_60","balance_default_ready_after_60:marcus:L0:default","marcus","L0","230","balance_default_rest_elapsed","balance_rest","balance_ready","60000","60000","mpv2_balance_ready_after_60","70","false","","60000","1486","1486","61486","61486","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_default_ready_after_60","balance_default_ready_after_60:marcus:L100:default","marcus","L100","231","balance_valid_trial_to_rest","balance_trial","balance_rest","0","0","mpv2_balance_attempt_saved;mpv2_balance_rest","70","false","","100","5573","5973","5873","5973","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_default_ready_after_60","balance_default_ready_after_60:marcus:L100:default","marcus","L100","232","balance_default_rest_elapsed","balance_rest","balance_ready","60000","60000","mpv2_balance_ready_after_60","70","false","","60100","1486","1686","61586","61686","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_default_ready_after_60","balance_default_ready_after_60:marcus:L250:default","marcus","L250","233","balance_valid_trial_to_rest","balance_trial","balance_rest","0","0","mpv2_balance_attempt_saved;mpv2_balance_rest","70","false","","250","5573","6573","6323","6573","","","","played_fully","","false","","confirmed_deterministic_model",""
"balance_default_ready_after_60","balance_default_ready_after_60:marcus:L250:default","marcus","L250","234","balance_default_rest_elapsed","balance_rest","balance_ready","60000","60000","mpv2_balance_ready_after_60","70","false","","60250","1486","1986","61736","61986","","","","played_fully","","false","","confirmed_deterministic_model",""
