assetId,voiceId,cueKey,path,extension,sha256,gitBlobId,fileSizeBytes,durationMs,codec,container,sampleRateHz,channels,bitRate,decodeStatus,gitTrackingStatus,worktreeStatus,lfsStatus,inCurrentManifest,hasCurrentCueDefinition,hasCurrentGenerationSource,hasCurrentRuntimeReference,hasCurrentTestReference,pairedVoicePath,pairedVoiceExists,pairedDurationDeltaMs,pairedSourceScriptEqual,duplicateHashPaths,baselineStatus,v21Status,notes
marcus:num-14,marcus,num-14,assets/audio/voice/marcus/num-14.mp3,mp3,1e7c3bf3296de0aede9bef356470bf413b89fa965296bf561518bba7c39f0459,0ba4ecb5627343bbba80dd4ad3c40ff084039507,13000,743,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-14.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-15,marcus,num-15,assets/audio/voice/marcus/num-15.mp3,mp3,cf341fa612746f578245543b05309e2e6e961b79dfd3225c3903e3bce44ee810,d44cb65bab4dcc707501a82f2037429a54822187,12164,697,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-15.mp3,true,-139,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-16,marcus,num-16,assets/audio/voice/marcus/num-16.mp3,mp3,67a1b9cf783d0948cee8b69e49ba8546dca723ee1b73a671ab09a1c8ed601502,773d3baa77abd84498f78ae62eeee24a4414d9b7,13836,789,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-16.mp3,true,0,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-17,marcus,num-17,assets/audio/voice/marcus/num-17.mp3,mp3,b770c010fe2e1bb1c5a0742247442b4c7fcbd6f9229059142afd6fa1a9bf7b76,ccabbb1ea3464c963037948c83ce4fe99a5e1b6b,15090,882,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-17.mp3,true,-47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-18,marcus,num-18,assets/audio/voice/marcus/num-18.mp3,mp3,b968d7ae1708044d539b8a188e5eeaaec5d709f4ba09e0e77096ecd15b6cd27a,4e1b5ef5bfd1fb285f69498e91b3f9937fbf4e0b,12164,697,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-18.mp3,true,-139,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-19,marcus,num-19,assets/audio/voice/marcus/num-19.mp3,mp3,106446ca0cf65f79cdeddfe955acdd1db7ca11a2cbf4edb4bc0c2d16935b4068,954021114046dcd32c0c3bb7ec4ba0ae8df62c1b,14254,836,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-19.mp3,true,0,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-2,marcus,num-2,assets/audio/voice/marcus/num-2.mp3,mp3,b5585569483b1056d509fcccf58c7f17c70e4c1b1436282e87baa771db4e99d5,e7f68ab90d4a7b696359f62c595f53f889c8ed17,11328,650,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-2.mp3,true,0,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-20,marcus,num-20,assets/audio/voice/marcus/num-20.mp3,mp3,7d9a695e3116b39f9482e1e22bac00b3e1b6ed400b305942ce23ac5e5d2a4ed3,0c7bac490bddfc31bc7b4a96d7638696289bb962,13000,743,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-20.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-21,marcus,num-21,assets/audio/voice/marcus/num-21.mp3,mp3,71b4b791ec43ee70377bef9e9ea9c9aaf0164dce5489931ae302c7b4552b6958,c36253683d295dc5ef63ce90c9be9628ca9913a8,14254,836,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-21.mp3,true,0,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-22,marcus,num-22,assets/audio/voice/marcus/num-22.mp3,mp3,81705f069e8bd4da7264f5b144c264e2189e4ba859db048aa7b29fcf6c123817,ab553ee5d2c8b8bec0f3d78d7626860bfded3ff8,13836,789,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-22.mp3,true,-47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-23,marcus,num-23,assets/audio/voice/marcus/num-23.mp3,mp3,15b53df8fbbe8e0e4acb210a5221e867fb1f6149fc5b93b81f6a37d5b26feaee,ede248d1708fbf8019bdd0dded31774257f6df51,15926,929,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-23.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-24,marcus,num-24,assets/audio/voice/marcus/num-24.mp3,mp3,b89cc6881d2748fcc361087847998ab80502689206bf6b8dbabb4fecbb4fffbe,80d2c27f88966299af5444996712030c0f8e8708,14254,836,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-24.mp3,true,-93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-25,marcus,num-25,assets/audio/voice/marcus/num-25.mp3,mp3,c4fd7f5913ea83b4d336b1d1b764b76d0ec11e6e9a5c2f8ea04d7a44a3add1ac,9eadc29a129e9f35239d5273d385e6fdafb678bc,15926,929,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-25.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-26,marcus,num-26,assets/audio/voice/marcus/num-26.mp3,mp3,d30677cf5db52390e7022619af993646be59b26c4fd29f12e5da3089ed3af9ee,9a2cf073b9e4b24510389e5dc26cf8d24ba8af8f,16762,975,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-26.mp3,true,46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-27,marcus,num-27,assets/audio/voice/marcus/num-27.mp3,mp3,c0d8a38e9b54b2bade522559f70120e21902dd9b0aa881ecb19117e4ec86a9b7,0e48da54a20028ccc0540f10e61239a74833dbed,15926,929,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-27.mp3,true,0,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-28,marcus,num-28,assets/audio/voice/marcus/num-28.mp3,mp3,eb69a92c62aa950937fe9ae8c6beb7eee6920df8cc599e497a207c5efcf3500e,915bc03771101e69e696b52641997bb18f195394,14254,836,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-28.mp3,true,-139,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-29,marcus,num-29,assets/audio/voice/marcus/num-29.mp3,mp3,64ae814951f7c65c65e9c0b86be9b6cde76d22901882111c12e2d4abb4b626be,0e53637e95585c584da3444982a5a0a15037408d,15926,929,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-29.mp3,true,47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-3,marcus,num-3,assets/audio/voice/marcus/num-3.mp3,mp3,b948fcab7d9a077128f675005b9a778edb8b859abaa61d7a51d3be06793c3e83,9647ae04e8249fde4abf39a8f0103b8ece7cf15a,11328,650,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-3.mp3,true,-47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-30,marcus,num-30,assets/audio/voice/marcus/num-30.mp3,mp3,5f453de74cb2979329557268be2c7b24324714097a7b8108be5d5130fd52f0b2,071d6eb9d47ca66c5e509183f1e11c539b2a0b8a,13836,789,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-30.mp3,true,-47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-31,marcus,num-31,assets/audio/voice/marcus/num-31.mp3,mp3,bc35dd3fb00b11ef63b8807f8a23997bbb37f7c3cf68ec4c7a63065a852fbab5,39d62d2775f925437645799fa39e415df284ca83,13836,789,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-31.mp3,true,-47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-32,marcus,num-32,assets/audio/voice/marcus/num-32.mp3,mp3,b8e812269c340447e62ff290605c34284a30661fc6ddb932534ba0b6dd0caf6d,5943b845745a27e20f210662abc704ae51598ac5,15090,882,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-32.mp3,true,0,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-33,marcus,num-33,assets/audio/voice/marcus/num-33.mp3,mp3,84d71be5a2913d3663373ca6e911e1b236d86c3c4a9d4c21439e2d71be83c187,f76d589abd85b04e80a2870f32787e762280012b,16762,975,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-33.mp3,true,0,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-34,marcus,num-34,assets/audio/voice/marcus/num-34.mp3,mp3,1a09330025997ecf10b45cb2edd3ad4d684ede9c0707ddd25572e586ed9eece4,c93982d07d971fa2432e54de21e832083a6bffcc,17598,1022,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-34.mp3,true,93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-35,marcus,num-35,assets/audio/voice/marcus/num-35.mp3,mp3,fc8d46c4056beb4f487da35f6d02810248354057a61d6f28c92bebeb2e64a4c0,029cdb8393171390a5e6dc7fd2eacfb67c1ab950,16762,975,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-35.mp3,true,-47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-36,marcus,num-36,assets/audio/voice/marcus/num-36.mp3,mp3,adf27659b21aed4ceef1ff8f0dcb579f6329708642ff712675c5edf532028534,712cfd506654912319cf7b72ce1e0c1b70d60014,15090,882,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-36.mp3,true,-93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-37,marcus,num-37,assets/audio/voice/marcus/num-37.mp3,mp3,d22fd2f9988e2255f7475377a9114074fb5acc46c41136f4cbbb8fda0fe2baf3,dbc9228d91a00f48b8256a90afd9b8e04380cd68,15090,882,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-37.mp3,true,-47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-38,marcus,num-38,assets/audio/voice/marcus/num-38.mp3,mp3,155089601b59a83a7a3027b506c6c6d5ff284013ab4cb293a362a583a0bbd5c4,dd42899ce58022e9252638a222b5969e9d115a4e,14254,836,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-38.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-39,marcus,num-39,assets/audio/voice/marcus/num-39.mp3,mp3,b579e3c0b548e8b6c4b0a91616f605711a5575f4c38a0a9c2b40670e7991c099,60ad7b4c376f3fc8960a917c8becf0dde765bba5,15090,882,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-39.mp3,true,-47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-4,marcus,num-4,assets/audio/voice/marcus/num-4.mp3,mp3,dda2ddaf830e0e218dce8bcd53af8239550bf2b5fb6286b162ea9b8f5265ae3c,96aa2822096971114e1471334a064d3c62c4296a,10075,557,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-4.mp3,true,-47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-40,marcus,num-40,assets/audio/voice/marcus/num-40.mp3,mp3,2a4020073da3210b3b1e8ed24bff983f21bc4c0895f64ced2f8c26a1c03e7eb1,727adad913ce1b66158228242ef1046cbb173ab4,13000,743,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-40.mp3,true,-93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-5,marcus,num-5,assets/audio/voice/marcus/num-5.mp3,mp3,a394559667b0aceedc84792062a6aa085c55adcf644a7d6b2df395a45271cb01,9504270dba24bcd04c72f90a6edc9f65603d4970,13000,743,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-5.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-6,marcus,num-6,assets/audio/voice/marcus/num-6.mp3,mp3,8e2a608cf6870d2e4d101bc505a8c720e7e433b5db0e569ec51e19e715c563cd,67a4e0ebf428ba625383b5f73fbdfc0d2076ad7d,12164,697,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-6.mp3,true,47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-7,marcus,num-7,assets/audio/voice/marcus/num-7.mp3,mp3,4c1cf1b218cf9af9edca8bda5906fe0b6e2254dda87a7c9243a63684ef4a77e3,dcc63b732a0b40e3a7936b45f96ba51c34afb59d,11328,650,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-7.mp3,true,-47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-8,marcus,num-8,assets/audio/voice/marcus/num-8.mp3,mp3,476c33d41da61ed49af3dbd0a663ef36d18d9e3cbab4dd47028c01ba345afd70,f0726aba79a48fd0e84bfc1d4b4ad7a90dde42f9,10911,604,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,true,assets/audio/voice/clara/num-8.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:num-9,marcus,num-9,assets/audio/voice/marcus/num-9.mp3,mp3,68353f7c71b6c38e4cd4196fd8f2533690ab035256c2cece597ff33f85a99f23,b9ed64e81d0d15c022b5cf319785e89a2cf52d23,11328,650,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,false,false,assets/audio/voice/clara/num-9.mp3,true,-47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:open-your-eyes,marcus,open-your-eyes,assets/audio/voice/marcus/open-your-eyes.mp3,mp3,af1de807ed1d49b1b59d06b7cc18e0d39afb57b49577e20f4b95811da1351347,d7b4c9b0d9e420451693a9d7d8a01f8375860a32,21777,1300,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/open-your-eyes.mp3,true,-140,true,,unchanged_from_baseline,v21_exact_key_exact_script,prior_duration_row_exists
marcus:relax-arm,marcus,relax-arm,assets/audio/voice/marcus/relax-arm.mp3,mp3,0cc7d52bd7eda3d04256c54413579f6227a0c8ee93269ace9fcf05272e9bcbb9,9bc9589cab7aa76188069e01c48fc9b53c7ab0f2,35988,2183,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/relax-arm.mp3,true,-185,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:rest-now,marcus,rest-now,assets/audio/voice/marcus/rest-now.mp3,mp3,8654a84d945739193befc1349f51ff315261acfe08b212280fe6c44c731e79c4,97055176de5862d0111919d70594f4a48e4edfeb,28465,1718,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/rest-now.mp3,true,278,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:retry-v21,marcus,retry-v21,assets/audio/voice/marcus/retry-v21.mp3,mp3,bc48a551c24d6d43f365590818c4e5a67a850ec768ff5fdb09f3f69d144d8a59,,19688,1161,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/retry-v21.mp3,true,-46,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:session-complete,marcus,session-complete,assets/audio/voice/marcus/session-complete.mp3,mp3,e750fd380dc6c64251c546143f361bf63ea472ff4ac930bdee8c55dfe6e26f56,58dad041de347573a7c8df156268f6c6dfd1483d,76112,4690,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/session-complete.mp3,true,-47,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:set-done,marcus,set-done,assets/audio/voice/marcus/set-done.mp3,mp3,0bffae65255ed7d161dd5ff678f87472c9ca4d53a8404938b758f5f5323eea01,2681fedb3baac5af8a94788895b491889ed45bef,14254,836,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/set-done.mp3,true,-93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:shoulder-intro,marcus,shoulder-intro,assets/audio/voice/marcus/shoulder-intro.mp3,mp3,f0faa145da88b37caf446a8e5416e84f68af5dfc524aad82df3fe410af3f6cba,e8256e1d27ddb2eb50cb9ded9b47f718e6d77711,98264,6084,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/shoulder-intro.mp3,true,-510,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:shoulder-setup,marcus,shoulder-setup,assets/audio/voice/marcus/shoulder-setup.mp3,mp3,9c927644cfb0933d5ffbbc16f295d0f8b305b40a5c2c7327368f803dad7a00ee,c4257aac24cb43fbf2723bba242537cf7c62d47b,105787,6548,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/shoulder-setup.mp3,true,186,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:stand-tall,marcus,stand-tall,assets/audio/voice/marcus/stand-tall.mp3,mp3,bfd96e306616b7363ad05fb1e27784fe2862078d653617facbaad10499cd731c,dfd461fc838aab6d7ffaefb4e68adb489e3a4f32,38914,2368,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/stand-tall.mp3,true,-558,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:stands-suffix,marcus,stands-suffix,assets/audio/voice/marcus/stands-suffix.mp3,mp3,f0b717917a5c8a416d881a519b3a5bb9c27270b7bf1ccbac2ec15f0d0767b49d,dc51e53bafc64e29390eb4314e5392448682b77b,25539,1533,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/stands-suffix.mp3,true,-92,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:step-back,marcus,step-back,assets/audio/voice/marcus/step-back.mp3,mp3,fc4edccd1824adbe02f12ce57508646d54f97ada80823d60edb1beedb4fee6e5,16895670a1a640638be863d1ef6d76272887fe2f,22613,1347,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/step-back.mp3,true,-93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:step-closer,marcus,step-closer,assets/audio/voice/marcus/step-closer.mp3,mp3,b190fae0f2685a4708ea280e953a0309beae96d153275ab3f27a8e4c4fb6d619,cfb76a60b56a46f7828852676bfe2247ddb07886,24285,1440,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/step-closer.mp3,true,-139,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:step-into-frame,marcus,step-into-frame,assets/audio/voice/marcus/step-into-frame.mp3,mp3,4f1c41f3b83f0a2b5c721ddaedb162939779640aae5908ba912bc1a33edaeb9b,fa0da63485feb3801006ba31ed4e43ac5b51dedd,53124,3251,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/step-into-frame.mp3,true,325,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:step_clear_dry_area,marcus,step_clear_dry_area,assets/audio/voice/marcus/step_clear_dry_area.mp3,mp3,13ef219866be64f74c4a8543ba8a5617a70a381486343fba89c1499fc04cd206,ed6a4f94e8ea6192698301aae88a36e943940053,46437,2833,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/step_clear_dry_area.mp3,true,-46,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:step_controlled_return,marcus,step_controlled_return,assets/audio/voice/marcus/step_controlled_return.mp3,mp3,88c4620e49e25c994b2a901e82c4d7450dcdb28dd770ade4d2a53dadee22c440,13bc3b7d228c45b9a7239733ea125be0d962e91c,52288,3204,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/step_controlled_return.mp3,true,93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:step_fixed_support_nearby,marcus,step_fixed_support_nearby,assets/audio/voice/marcus/step_fixed_support_nearby.mp3,mp3,d26f728f22a0be61dfe1f1854e634cf7266c06e3b2ae0c1cf2552a22cbdb2c00,92c115e4dde75423ded8d3caefd9f3cee29af398,58976,3622,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/step_fixed_support_nearby.mp3,true,-279,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:step_phone_out_of_path,marcus,step_phone_out_of_path,assets/audio/voice/marcus/step_phone_out_of_path.mp3,mp3,47878864d8f42c88da474eada18b0a3bcce4ed7086427565f505a3b78e7ef019,c820cf5bbe3e36c9965a65da8aef0e0eb8ec5f24,47691,2926,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/step_phone_out_of_path.mp3,true,140,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:step_stop_if_unstable,marcus,step_stop_if_unstable,assets/audio/voice/marcus/step_stop_if_unstable.mp3,mp3,9ab67bf96bea032f4b70d2b5b4eda23d04df8325baac6622d8d1a64d87462ff6,34b50653f38680eac1a18ffed309b96bcfefe5e1,64409,3947,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/step_stop_if_unstable.mp3,true,232,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:step_use_low_stable_step,marcus,step_use_low_stable_step,assets/audio/voice/marcus/step_use_low_stable_step.mp3,mp3,f3330c18d581e5779f956fe76339bb3d05e41debf78b256a132c7c02e799a886,a9f80754d778def38a7d6c3e6297b3dc3d983a79,41839,2554,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/step_use_low_stable_step.mp3,true,-186,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:support_keep_support_within_reach,marcus,support_keep_support_within_reach,assets/audio/voice/marcus/support_keep_support_within_reach.mp3,mp3,e48df1dbbe08c7af9339836c5862418cac9d70b14d1d55177b7d8394167b56fc,6b0127391cd6b4de70728e84d62c2068c11e0821,46437,2833,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/support_keep_support_within_reach.mp3,true,93,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:support_use_sturdy_support,marcus,support_use_sturdy_support,assets/audio/voice/marcus/support_use_sturdy_support.mp3,mp3,480ba6f90cf5fcb81682f0289075d384e1b94ae0c91cf4c38e381f13c95f93d7,a3181d895a3bd1003a37f14c0c06137360b8e258,53960,3297,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/support_use_sturdy_support.mp3,true,139,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:thats-your-set,marcus,thats-your-set,assets/audio/voice/marcus/thats-your-set.mp3,mp3,6d52805e9dc351a6abd9fa3c13684e3db2348b03dda52d4d23090ed992b79ffc,2ee23583c0a8a52879e71e2f9922ac1bff4c647c,24703,1486,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/thats-your-set.mp3,true,0,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:time-to-retest,marcus,time-to-retest,assets/audio/voice/marcus/time-to-retest.mp3,mp3,a91e8a282cbb7bae3af9d618c987604ad1a488085bac399941120774d89681c1,33298231ed13445353b313b63edfc219502efb5a,91159,5619,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/time-to-retest.mp3,true,278,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:times-up-v21,marcus,times-up-v21,assets/audio/voice/marcus/times-up-v21.mp3,mp3,fb72dd65880bc5e1f0bf052abf7b1fb08005c50c4c9954b6ba9aaf2ba6fcf423,,13000,743,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/times-up-v21.mp3,true,0,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
marcus:times-up,marcus,times-up,assets/audio/voice/marcus/times-up.mp3,mp3,83331412e0e73ad3d7bc6d5b502d062f97777c0e9a8c305535b0032b3f1dec14,06a6121a8862bfa11eed4374344fe8d71b0b79c9,32226,1950,mp3,mp3,44100,1,128000,ok,tracked,committed,hydrated_binary,true,true,true,true,true,assets/audio/voice/clara/times-up.mp3,true,-326,true,,unchanged_from_baseline,not_in_v21,prior_duration_row_exists
marcus:tracking-loss-v21,marcus,tracking-loss-v21,assets/audio/voice/marcus/tracking-loss-v21.mp3,mp3,6e1697c29f8d9a1fbb030943447dc54b663472b88a41ca606f7a2b37c625d729,,35988,2183,mp3,mp3,44100,1,128000,ok,untracked,??,hydrated_binary,true,true,true,true,false,assets/audio/voice/clara/tracking-loss-v21.mp3,true,-232,true,,added_since_baseline,v21_exact_key_exact_script,no_prior_duration_row; current_worktree_addition
